Time@[Altitude (Baro-Ft-AGL)],[Altitude (Baro-Ft-AGL)]
310.945,1800.6
310.995,1800.6
311.045,1797.94
311.095,1797.94
311.145,1796.61
311.195,1795.29
311.245,1795.29
311.295,1795.29
311.345,1795.29
311.395,1795.29
311.445,1793.95
311.495,1793.95
311.545,1793.95
311.595,1792.62
311.645,1791.3
311.695,1791.3
311.745,1789.96
311.795,1788.64
311.845,1788.64
311.895,1788.64
311.945,1787.31
311.995,1785.98
312.045,1785.98
312.095,1784.65
312.145,1784.65
312.195,1784.65
312.245,1784.65
312.295,1783.32
312.345,1782
312.395,1780.67
312.445,1779.34
312.495,1779.34
312.545,1778.01
312.595,1778.01
312.645,1776.68
312.695,1775.36
312.745,1774.03
312.795,1774.03
312.845,1772.7
312.895,1772.7
312.945,1772.7
312.995,1772.7
313.045,1771.37
313.095,1768.71
313.145,1768.71
313.195,1767.39
313.245,1767.39
313.295,1767.39
313.345,1766.06
313.395,1766.06
313.445,1764.74
313.495,1763.41
313.545,1763.41
313.595,1763.41
313.645,1762.07
313.695,1762.07
313.745,1762.07
313.795,1760.75
313.845,1760.75
313.895,1759.42
313.945,1758.1
313.995,1758.1
314.045,1756.77
314.095,1756.77
314.145,1755.44
314.195,1755.44
314.245,1754.12
314.295,1754.12
314.345,1752.79
314.395,1752.79
314.445,1751.46
314.495,1751.46
314.545,1750.13
314.595,1750.13
314.645,1748.8
314.695,1748.8
314.745,1747.48
314.795,1747.48
314.845,1747.48
314.895,1746.15
314.945,1746.15
314.995,1744.82
315.045,1743.5
315.095,1742.17
315.145,1742.17
315.195,1740.84
315.245,1740.84
315.295,1739.52
315.345,1738.19
315.395,1738.19
315.445,1738.19
315.495,1738.19
315.545,1736.87
315.595,1735.54
315.645,1735.54
315.695,1732.89
315.745,1732.89
315.795,1732.89
315.845,1731.56
315.895,1731.56
315.945,1730.23
315.995,1730.23
316.045,1728.91
316.095,1728.91
316.145,1727.58
316.195,1727.58
316.245,1727.58
316.295,1726.25
316.345,1726.25
316.395,1724.93
316.445,1724.93
316.495,1723.6
316.545,1722.28
316.595,1722.28
316.645,1720.95
316.695,1720.95
316.745,1719.62
316.795,1719.62
316.845,1718.31
316.895,1716.97
316.945,1716.97
316.995,1715.64
317.045,1714.33
317.095,1714.33
317.145,1713
317.195,1711.67
317.245,1710.35
317.295,1710.35
317.345,1709.02
317.395,1707.69
317.445,1707.69
317.495,1707.69
317.545,1706.37
317.595,1706.37
317.645,1706.37
317.695,1706.37
317.745,1705.05
317.795,1705.05
317.845,1703.72
317.895,1702.4
317.945,1702.4
317.995,1701.07
318.045,1701.07
318.095,1699.75
318.145,1699.75
318.195,1698.42
318.245,1697.09
318.295,1697.09
318.345,1697.09
318.395,1695.77
318.445,1694.45
318.495,1694.45
318.545,1693.12
318.595,1691.8
318.645,1690.47
318.695,1689.15
318.745,1689.15
318.795,1687.83
318.845,1687.83
318.895,1686.5
318.945,1685.17
318.995,1686.5
319.045,1685.17
319.095,1685.17
319.145,1683.85
319.195,1683.85
319.245,1682.53
319.295,1682.53
319.345,1682.53
319.395,1681.2
319.445,1681.2
319.495,1679.88
319.545,1678.55
319.595,1677.23
319.645,1675.91
319.695,1675.91
319.745,1675.91
319.795,1674.58
319.845,1673.26
319.895,1673.26
319.945,1673.26
319.995,1673.26
320.045,1671.94
320.095,1670.61
320.145,1670.61
320.195,1669.28
320.245,1669.28
320.295,1669.28
320.345,1667.96
320.395,1667.96
320.445,1666.64
320.495,1666.64
320.545,1665.31
320.595,1665.31
320.645,1663.99
320.695,1663.99
320.745,1663.99
320.795,1663.99
320.845,1662.67
320.895,1662.67
320.945,1661.34
320.995,1660.02
321.045,1660.02
321.095,1658.7
321.145,1657.37
321.195,1657.37
321.245,1657.37
321.295,1656.05
321.345,1654.73
321.395,1653.4
321.445,1652.08
321.495,1650.76
321.545,1650.76
321.595,1649.44
321.645,1649.44
321.695,1649.44
321.745,1648.11
321.795,1648.11
321.845,1646.79
321.895,1646.79
321.945,1645.47
321.995,1645.47
322.045,1644.14
322.095,1644.14
322.145,1642.82
322.195,1641.5
322.245,1641.5
322.295,1641.5
322.345,1640.17
322.395,1640.17
322.445,1640.17
322.495,1638.85
322.545,1638.85
322.595,1637.53
322.645,1636.21
322.695,1636.21
322.745,1634.88
322.795,1633.57
322.845,1633.57
322.895,1632.24
322.945,1632.24
322.995,1630.92
323.045,1629.6
323.095,1629.6
323.145,1628.28
323.195,1628.28
323.245,1626.95
323.295,1625.63
323.345,1625.63
323.395,1625.63
323.445,1624.31
323.495,1624.31
323.545,1622.99
323.595,1622.99
323.645,1621.66
323.695,1621.66
323.745,1621.66
323.795,1620.35
323.845,1619.02
323.895,1619.02
323.945,1617.7
323.995,1617.7
324.045,1616.38
324.095,1615.06
324.145,1613.74
324.195,1613.74
324.245,1612.41
324.295,1612.41
324.345,1612.41
324.395,1613.74
324.445,1612.41
324.495,1612.41
324.545,1611.1
324.595,1609.77
324.645,1608.45
324.695,1608.45
324.745,1608.45
324.795,1607.13
324.845,1607.13
324.895,1605.81
324.945,1605.81
324.995,1604.49
325.045,1603.16
325.095,1603.16
325.145,1601.85
325.195,1600.52
325.245,1600.52
325.295,1600.52
325.345,1599.2
325.395,1599.2
325.445,1597.88
325.495,1597.88
325.545,1597.88
325.595,1597.88
325.645,1596.56
325.695,1595.24
325.745,1593.92
325.795,1593.92
325.845,1593.92
325.895,1593.92
325.945,1592.6
325.995,1591.28
326.045,1591.28
326.095,1591.28
326.145,1589.96
326.195,1588.64
326.245,1588.64
326.295,1587.32
326.345,1587.32
326.395,1586
326.445,1586
326.495,1584.67
326.545,1584.67
326.595,1584.67
326.645,1583.36
326.695,1583.36
326.745,1582.04
326.795,1580.71
326.845,1580.71
326.895,1579.39
326.945,1579.39
326.995,1579.39
327.045,1578.08
327.095,1576.76
327.145,1575.43
327.195,1575.43
327.245,1575.43
327.295,1574.11
327.345,1574.11
327.395,1574.11
327.445,1572.8
327.495,1571.48
327.545,1571.48
327.595,1570.15
327.645,1568.84
327.695,1567.52
327.745,1567.52
327.795,1566.2
327.845,1566.2
327.895,1564.87
327.945,1564.87
327.995,1563.56
328.045,1562.24
328.095,1562.24
328.145,1560.92
328.195,1560.92
328.245,1559.6
328.295,1559.6
328.345,1558.28
328.395,1558.28
328.445,1556.96
328.495,1558.28
328.545,1556.96
328.595,1556.96
328.645,1556.96
328.695,1555.64
328.745,1554.32
328.795,1553.01
328.845,1553.01
328.895,1553.01
328.945,1551.69
328.995,1551.69
329.045,1551.69
329.095,1550.36
329.145,1550.36
329.195,1549.04
329.245,1549.04
329.295,1547.73
329.345,1546.41
329.395,1546.41
329.445,1546.41
329.495,1545.09
329.545,1545.09
329.595,1545.09
329.645,1542.46
329.695,1542.46
329.745,1541.14
329.795,1541.14
329.845,1541.14
329.895,1539.82
329.945,1539.82
329.995,1538.5
330.045,1538.5
330.095,1537.18
330.145,1535.86
330.195,1535.86
330.245,1535.86
330.295,1534.54
330.345,1533.22
330.395,1531.91
330.445,1531.91
330.495,1530.59
330.545,1530.59
330.595,1530.59
330.645,1529.27
330.695,1529.27
330.745,1529.27
330.795,1529.27
330.845,1527.95
330.895,1526.63
330.945,1526.63
330.995,1525.32
331.045,1525.32
331.095,1524
331.145,1524
331.195,1524
331.245,1522.68
331.295,1521.36
331.345,1520.05
331.395,1520.05
331.445,1518.73
331.495,1518.73
331.545,1517.41
331.595,1517.41
331.645,1516.09
331.695,1516.09
331.745,1514.78
331.795,1513.46
331.845,1512.14
331.895,1510.82
331.945,1510.82
331.995,1509.5
332.045,1509.5
332.095,1509.5
332.145,1508.19
332.195,1506.87
332.245,1506.87
332.295,1506.87
332.345,1505.55
332.395,1504.23
332.445,1502.92
332.495,1502.92
332.545,1501.6
332.595,1501.6
332.645,1501.6
332.695,1501.6
332.745,1501.6
332.795,1501.6
332.845,1500.28
332.895,1500.28
332.945,1500.28
332.995,1498.96
333.045,1497.65
333.095,1497.65
333.145,1496.34
333.195,1495.02
333.245,1495.02
333.295,1495.02
333.345,1493.7
333.395,1493.7
333.445,1492.38
333.495,1491.07
333.545,1489.75
333.595,1488.43
333.645,1488.43
333.695,1488.43
333.745,1487.12
333.795,1485.8
333.845,1485.8
333.895,1485.8
333.945,1485.8
333.995,1484.49
334.045,1483.17
334.095,1481.85
334.145,1481.85
334.195,1480.53
334.245,1480.53
334.295,1479.22
334.345,1477.91
334.395,1477.91
334.445,1476.59
334.495,1476.59
334.545,1475.27
334.595,1473.95
334.645,1473.95
334.695,1473.95
334.745,1473.95
334.795,1472.64
334.845,1472.64
334.895,1472.64
334.945,1471.33
334.995,1471.33
335.045,1471.33
335.095,1471.33
335.145,1468.69
335.195,1470.01
335.245,1468.69
335.295,1467.38
335.345,1467.38
335.395,1467.38
335.445,1466.06
335.495,1466.06
335.545,1464.75
335.595,1463.43
335.645,1463.43
335.695,1462.11
335.745,1460.8
335.795,1460.8
335.845,1459.49
335.895,1458.17
335.945,1458.17
335.995,1458.17
336.045,1456.86
336.095,1456.86
336.145,1455.54
336.195,1454.22
336.245,1452.91
336.295,1451.6
336.345,1451.6
336.395,1450.28
336.445,1450.28
336.495,1450.28
336.545,1450.28
336.595,1450.28
336.645,1450.28
336.695,1448.96
336.745,1447.65
336.795,1447.65
336.845,1447.65
336.895,1446.33
336.945,1445.02
336.995,1445.02
337.045,1445.02
337.095,1443.71
337.145,1443.71
337.195,1442.39
337.245,1441.07
337.295,1441.07
337.345,1439.76
337.395,1438.45
337.445,1437.14
337.495,1437.14
337.545,1435.82
337.595,1435.82
337.645,1434.5
337.695,1434.5
337.745,1433.19
337.795,1431.87
337.845,1430.56
337.895,1430.56
337.945,1429.25
337.995,1427.93
338.045,1426.62
338.095,1426.62
338.145,1426.62
338.195,1425.3
338.245,1425.3
338.295,1423.99
338.345,1423.99
338.395,1423.99
338.445,1422.68
338.495,1422.68
338.545,1421.37
338.595,1421.37
338.645,1420.05
338.695,1420.05
338.745,1420.05
338.795,1420.05
338.845,1418.73
338.895,1417.42
338.945,1417.42
338.995,1417.42
339.045,1416.11
339.095,1416.11
339.145,1416.11
339.195,1414.8
339.245,1413.48
339.295,1413.48
339.345,1412.17
339.395,1412.17
339.445,1410.85
339.495,1409.54
339.545,1409.54
339.595,1408.23
339.645,1408.23
339.695,1408.23
339.745,1405.61
339.795,1405.61
339.845,1404.29
339.895,1404.29
339.945,1402.97
339.995,1401.66
340.045,1401.66
340.095,1400.35
340.145,1400.35
340.195,1397.73
340.245,1396.41
340.295,1396.41
340.345,1396.41
340.395,1395.1
340.445,1395.1
340.495,1393.78
340.545,1392.47
340.595,1391.17
340.645,1391.17
340.695,1391.17
340.745,1389.85
340.795,1389.85
340.845,1389.85
340.895,1389.85
340.945,1387.22
340.995,1387.22
341.045,1385.91
341.095,1385.91
341.145,1385.91
341.195,1384.6
341.245,1384.6
341.295,1383.29
341.345,1383.29
341.395,1381.98
341.445,1381.98
341.495,1381.98
341.545,1380.67
341.595,1380.67
341.645,1379.35
341.695,1378.04
341.745,1378.04
341.795,1376.73
341.845,1375.41
341.895,1374.1
341.945,1372.79
341.995,1372.79
342.045,1372.79
342.095,1372.79
342.145,1371.48
342.195,1371.48
342.245,1370.17
342.295,1368.85
342.345,1367.54
342.395,1366.23
342.445,1366.23
342.495,1366.23
342.545,1364.92
342.595,1363.61
342.645,1362.3
342.695,1360.99
342.745,1359.67
342.795,1359.67
342.845,1359.67
342.895,1358.36
342.945,1358.36
342.995,1357.05
343.045,1357.05
343.095,1357.05
343.145,1355.74
343.195,1354.43
343.245,1354.43
343.295,1353.12
343.345,1353.12
343.395,1353.12
343.445,1351.81
343.495,1350.5
343.545,1350.5
343.595,1349.19
343.645,1349.19
343.695,1347.87
343.745,1347.87
343.795,1346.56
343.845,1346.56
343.895,1346.56
343.945,1345.25
343.995,1343.95
344.045,1343.95
344.095,1341.32
344.145,1340.01
344.195,1340.01
344.245,1338.7
344.295,1338.7
344.345,1337.39
344.395,1336.08
344.445,1336.08
344.495,1336.08
344.545,1333.46
344.595,1333.46
344.645,1332.15
344.695,1332.15
344.745,1330.84
344.795,1329.53
344.845,1329.53
344.895,1329.53
344.945,1328.22
344.995,1328.22
345.045,1328.22
345.095,1326.91
345.145,1325.6
345.195,1325.6
345.245,1324.29
345.295,1324.29
345.345,1324.29
345.395,1322.98
345.445,1322.98
345.495,1321.67
345.545,1321.67
345.595,1320.36
345.645,1319.05
345.695,1319.05
345.745,1317.74
345.795,1317.74
345.845,1317.74
345.895,1316.43
345.945,1315.12
345.995,1313.81
346.045,1312.5
346.095,1311.19
346.145,1309.89
346.195,1309.89
346.245,1308.58
346.295,1307.27
346.345,1307.27
346.395,1305.96
346.445,1305.96
346.495,1305.96
346.545,1304.65
346.595,1304.65
346.645,1303.34
346.695,1302.03
346.745,1302.03
346.795,1300.72
346.845,1300.72
346.895,1300.72
346.945,1299.41
346.995,1299.41
347.045,1299.41
347.095,1298.1
347.145,1298.1
347.195,1296.8
347.245,1296.8
347.295,1295.49
347.345,1295.49
347.395,1294.18
347.445,1294.18
347.495,1292.87
347.545,1292.87
347.595,1291.56
347.645,1291.56
347.695,1290.25
347.745,1290.25
347.795,1288.94
347.845,1288.94
347.895,1287.63
347.945,1286.32
347.995,1286.32
348.045,1286.32
348.095,1286.32
348.145,1285.01
348.195,1283.71
348.245,1283.71
348.295,1283.71
348.345,1282.4
348.395,1281.09
348.445,1279.79
348.495,1279.79
348.545,1278.48
348.595,1277.17
348.645,1277.17
348.695,1275.86
348.745,1275.86
348.795,1274.55
348.845,1273.24
348.895,1271.93
348.945,1271.93
348.995,1270.62
349.045,1269.32
349.095,1269.32
349.145,1268.01
349.195,1268.01
349.245,1268.01
349.295,1266.71
349.345,1266.71
349.395,1265.4
349.445,1265.4
349.495,1264.09
349.545,1262.79
349.595,1262.79
349.645,1261.48
349.695,1261.48
349.745,1260.17
349.795,1260.17
349.845,1260.17
349.895,1258.86
349.945,1258.86
349.995,1257.55
350.045,1257.55
350.095,1256.24
350.145,1256.24
350.195,1254.94
350.245,1254.94
350.295,1253.63
350.345,1252.32
350.395,1252.32
350.445,1251.01
350.495,1251.01
350.545,1249.71
350.595,1248.41
350.645,1248.41
350.695,1247.1
350.745,1245.79
350.795,1245.79
350.845,1245.79
350.895,1244.49
350.945,1244.49
350.995,1243.18
351.045,1241.87
351.095,1241.87
351.145,1240.56
351.195,1239.26
351.245,1239.26
351.295,1239.26
351.345,1237.95
351.395,1236.64
351.445,1235.34
351.495,1235.34
351.545,1235.34
351.595,1234.03
351.645,1234.03
351.695,1232.72
351.745,1231.42
351.795,1230.11
351.845,1230.11
351.895,1228.8
351.945,1228.8
351.995,1227.5
352.045,1227.5
352.095,1227.5
352.145,1226.2
352.195,1226.2
352.245,1226.2
352.295,1224.89
352.345,1223.59
352.395,1223.59
352.445,1222.28
352.495,1220.97
352.545,1220.97
352.595,1218.36
352.645,1218.36
352.695,1217.06
352.745,1217.06
352.795,1215.75
352.845,1215.75
352.895,1215.75
352.945,1214.44
352.995,1213.14
353.045,1211.83
353.095,1211.83
353.145,1210.52
353.195,1209.22
353.245,1207.91
353.295,1207.91
353.345,1206.61
353.395,1206.61
353.445,1205.3
353.495,1205.3
353.545,1204
353.595,1204
353.645,1202.69
353.695,1202.69
353.745,1202.69
353.795,1202.69
353.845,1202.69
353.895,1201.39
353.945,1201.39
353.995,1200.08
354.045,1200.08
354.095,1198.78
354.145,1197.48
354.195,1197.48
354.245,1196.17
354.295,1196.17
354.345,1196.17
354.395,1194.87
354.445,1193.57
354.495,1193.57
354.545,1192.26
354.595,1190.96
354.645,1190.96
354.695,1190.96
354.745,1189.65
354.795,1188.35
354.845,1188.35
354.895,1187.04
354.945,1185.74
354.995,1185.74
355.045,1185.74
355.095,1184.43
355.145,1183.13
355.195,1183.13
355.245,1180.52
355.295,1180.52
355.345,1179.21
355.395,1177.91
355.445,1177.91
355.495,1177.91
355.545,1176.61
355.595,1176.61
355.645,1175.3
355.695,1175.3
355.745,1175.3
355.795,1174
355.845,1174
355.895,1172.69
355.945,1172.69
355.995,1172.69
356.045,1172.69
356.095,1171.39
356.145,1170.09
356.195,1170.09
356.245,1168.78
356.295,1167.48
356.345,1167.48
356.395,1167.48
356.445,1166.17
356.495,1166.17
356.545,1164.87
356.595,1164.87
356.645,1163.57
356.695,1162.26
356.745,1162.26
356.795,1160.96
356.845,1160.96
356.895,1158.35
356.945,1157.05
356.995,1157.05
357.045,1155.75
357.095,1155.75
357.145,1154.44
357.195,1153.14
357.245,1153.14
357.295,1151.84
357.345,1150.53
357.395,1149.23
357.445,1149.23
357.495,1149.23
357.545,1147.93
357.595,1147.93
357.645,1147.93
357.695,1146.62
357.745,1146.62
357.795,1145.32
357.845,1144.02
357.895,1144.02
357.945,1144.02
357.995,1142.72
358.045,1142.72
358.095,1142.72
358.145,1141.41
358.195,1141.41
358.245,1140.11
358.295,1138.81
358.345,1138.81
358.395,1138.81
358.445,1137.5
358.495,1136.2
358.545,1136.2
358.595,1136.2
358.645,1134.9
358.695,1134.9
358.745,1133.6
358.795,1133.6
358.845,1132.3
358.895,1132.3
358.945,1130.99
358.995,1130.99
359.045,1129.69
359.095,1128.39
359.145,1128.39
359.195,1127.09
359.245,1125.79
359.295,1125.79
359.345,1124.49
359.395,1123.18
359.445,1123.18
359.495,1121.88
359.545,1120.58
359.595,1120.58
359.645,1120.58
359.695,1119.28
359.745,1119.28
359.795,1117.98
359.845,1117.98
359.895,1117.98
359.945,1116.67
359.995,1115.37
360.045,1114.07
360.095,1114.07
360.145,1114.07
360.195,1112.77
360.245,1112.77
360.295,1112.77
360.345,1111.47
360.395,1110.17
360.445,1110.17
360.495,1110.17
360.545,1108.86
360.595,1107.56
360.645,1107.56
360.695,1106.26
360.745,1104.96
360.795,1104.96
360.845,1103.66
360.895,1103.66
360.945,1102.36
360.995,1101.06
361.045,1099.76
361.095,1098.46
361.145,1098.46
361.195,1097.16
361.245,1097.16
361.295,1095.86
361.345,1094.56
361.395,1093.26
361.445,1091.96
361.495,1091.96
361.545,1090.66
361.595,1089.36
361.645,1089.36
361.695,1088.06
361.745,1088.06
361.795,1088.06
361.845,1086.76
361.895,1085.46
361.945,1085.46
361.995,1085.46
362.045,1084.15
362.095,1084.15
362.145,1084.15
362.195,1082.85
362.245,1081.55
362.295,1080.25
362.345,1080.25
362.395,1080.25
362.445,1078.94
362.495,1078.94
362.545,1077.65
362.595,1076.35
362.645,1076.35
362.695,1076.35
362.745,1076.35
362.795,1075.05
362.845,1075.05
362.895,1073.75
362.945,1072.45
362.995,1072.45
363.045,1071.15
363.095,1071.15
363.145,1071.15
363.195,1069.85
363.245,1068.55
363.295,1067.25
363.345,1067.25
363.395,1065.95
363.445,1064.65
363.495,1064.65
363.545,1062.05
363.595,1062.05
363.645,1060.75
363.695,1059.46
363.745,1059.46
363.795,1056.86
363.845,1056.86
363.895,1055.56
363.945,1055.56
363.995,1054.26
364.045,1054.26
364.095,1052.96
364.145,1052.96
364.195,1052.96
364.245,1052.96
364.295,1051.65
364.345,1051.65
364.395,1051.65
364.445,1050.35
364.495,1049.06
364.545,1047.76
364.595,1046.46
364.645,1046.46
364.695,1046.46
364.745,1045.16
364.795,1045.16
364.845,1043.86
364.895,1043.86
364.945,1042.57
364.995,1042.57
365.045,1041.27
365.095,1041.27
365.145,1039.97
365.195,1039.97
365.245,1039.97
365.295,1038.67
365.345,1037.37
365.395,1036.07
365.445,1036.07
365.495,1034.78
365.545,1034.78
365.595,1033.48
365.645,1032.18
365.695,1032.18
365.745,1030.88
365.795,1029.58
365.845,1029.58
365.895,1028.28
365.945,1026.98
365.995,1026.98
366.045,1026.98
366.095,1025.69
366.145,1025.69
366.195,1024.39
366.245,1023.09
366.295,1021.79
366.345,1021.79
366.395,1020.49
366.445,1020.49
366.495,1020.49
366.545,1020.49
366.595,1019.2
366.645,1017.9
366.695,1016.6
366.745,1015.31
366.795,1015.31
366.845,1015.31
366.895,1014.01
366.945,1012.71
366.995,1012.71
367.045,1011.41
367.095,1011.41
367.145,1010.11
367.195,1008.81
367.245,1007.52
367.295,1006.22
367.345,1006.22
367.395,1006.22
367.445,1004.92
367.495,1003.63
367.545,1003.63
367.595,1002.33
367.645,1001.04
367.695,999.737
367.745,999.737
367.795,998.437
367.845,997.145
367.895,997.145
367.945,995.844
367.995,995.844
368.045,994.553
368.095,994.553
368.145,993.252
368.195,991.952
368.245,991.952
368.295,991.952
368.345,990.66
368.395,990.66
368.445,989.36
368.495,988.068
368.545,988.068
368.595,986.768
368.645,986.768
368.695,985.476
368.745,984.176
368.795,982.875
368.845,982.875
368.895,981.584
368.945,981.584
368.995,981.584
369.045,980.284
369.095,978.992
369.145,977.691
369.195,977.691
369.245,976.4
369.295,975.1
369.345,975.1
369.395,973.808
369.445,973.808
369.495,972.507
369.545,971.216
369.595,969.916
369.645,969.916
369.695,968.624
369.745,968.624
369.795,967.323
369.845,966.032
369.895,964.74
369.945,963.44
369.995,962.14
370.045,962.14
370.095,960.848
370.145,960.848
370.195,960.848
370.245,959.556
370.295,958.256
370.345,958.256
370.395,958.256
370.445,956.964
370.495,955.664
370.545,954.372
370.595,953.081
370.645,954.372
370.695,953.081
370.745,953.081
370.795,951.78
370.845,951.78
370.895,951.78
370.945,951.78
370.995,950.488
371.045,949.188
371.095,947.896
371.145,947.896
371.195,946.604
371.245,946.604
371.295,945.304
371.345,945.304
371.395,945.304
371.445,944.013
371.495,944.013
371.545,942.712
371.595,942.712
371.645,941.421
371.695,940.129
371.745,938.837
371.795,938.837
371.845,937.537
371.895,936.245
371.945,934.954
371.995,934.954
372.045,934.954
372.095,932.362
372.145,933.653
372.195,932.362
372.245,932.362
372.295,932.362
372.345,931.061
372.395,929.77
372.445,929.77
372.495,928.478
372.545,927.186
372.595,927.186
372.645,927.186
372.695,925.886
372.745,924.594
372.795,923.303
372.845,923.303
372.895,922.011
372.945,922.011
372.995,922.011
373.045,922.011
373.095,920.71
373.145,919.419
373.195,919.419
373.245,918.127
373.295,916.827
373.345,916.827
373.395,915.535
373.445,915.535
373.495,915.535
373.545,914.244
373.595,912.952
373.645,912.952
373.695,911.66
373.745,911.66
373.795,910.36
373.845,910.36
373.895,910.36
373.945,909.068
373.995,909.068
374.045,907.776
374.095,906.485
374.145,905.193
374.195,905.193
374.245,903.893
374.295,902.601
374.345,901.31
374.395,900.018
374.445,898.726
374.495,897.435
374.545,897.435
374.595,896.134
374.645,894.842
374.695,893.551
374.745,893.551
374.795,892.259
374.845,892.259
374.895,890.967
374.945,890.967
374.995,889.676
375.045,888.384
375.095,888.384
375.145,887.083
375.195,887.083
375.245,885.792
375.295,885.792
375.345,884.5
375.395,884.5
375.445,883.208
375.495,881.917
375.545,881.917
375.595,881.917
375.645,881.917
375.695,881.917
375.745,881.917
375.795,880.625
375.845,879.333
375.895,879.333
375.945,878.042
375.995,876.75
376.045,876.75
376.095,875.458
376.145,875.458
376.195,874.167
376.245,872.875
376.295,872.875
376.345,871.583
376.395,871.583
376.445,870.292
376.495,869
376.545,869
376.595,867.708
376.645,865.125
376.695,863.833
376.745,863.833
376.795,862.542
376.845,862.542
376.895,861.25
376.945,859.958
376.995,858.667
377.045,858.667
377.095,858.667
377.145,857.375
377.195,856.083
377.245,856.083
377.295,856.083
377.345,854.792
377.395,854.792
377.445,853.5
377.495,853.5
377.545,853.5
377.595,852.208
377.645,850.917
377.695,850.917
377.745,849.625
377.795,849.625
377.845,848.333
377.895,847.042
377.945,847.042
377.995,847.042
378.045,845.75
378.095,845.75
378.145,844.458
378.195,843.167
378.245,843.167
378.295,843.167
378.345,841.875
378.395,840.583
378.445,840.583
378.495,839.3
378.545,838.009
378.595,836.717
378.645,836.717
378.695,835.425
378.745,835.425
378.795,834.134
378.845,834.134
378.895,834.134
378.945,832.842
378.995,831.55
379.045,831.55
379.095,830.259
379.145,828.976
379.195,827.684
379.245,827.684
379.295,826.393
379.345,825.101
379.395,823.809
379.445,822.526
379.495,821.234
379.545,821.234
379.595,819.943
379.645,818.651
379.695,818.651
379.745,818.651
379.795,817.359
379.845,817.359
379.895,817.359
379.945,816.068
379.995,814.785
380.045,814.785
380.095,814.785
380.145,813.493
380.195,812.202
380.245,810.91
380.295,810.91
380.345,809.627
380.395,808.335
380.445,807.043
380.495,807.043
380.545,805.76
380.595,805.76
380.645,804.469
380.695,801.885
380.745,801.885
380.795,800.594
380.845,799.311
380.895,798.019
380.945,796.728
380.995,795.444
381.045,794.153
381.095,794.153
381.145,792.861
381.195,792.861
381.245,791.578
381.295,791.578
381.345,791.578
381.395,791.578
381.445,791.578
381.495,790.286
381.545,788.995
381.595,788.995
381.645,787.711
381.695,786.42
381.745,785.128
381.795,785.128
381.845,783.845
381.895,782.554
381.945,783.845
381.995,782.554
382.045,781.262
382.095,781.262
382.145,779.979
382.195,778.688
382.245,777.404
382.295,777.404
382.345,776.113
382.395,774.83
382.445,773.538
382.495,773.538
382.545,773.538
382.595,772.246
382.645,770.963
382.695,770.963
382.745,769.671
382.795,769.671
382.845,767.097
382.895,767.097
382.945,765.805
382.995,764.522
383.045,763.23
383.095,761.948
383.145,761.948
383.195,760.656
383.245,760.656
383.295,759.373
383.345,758.081
383.395,758.081
383.445,758.081
383.495,755.506
383.545,755.506
383.595,754.224
383.645,752.932
383.695,752.932
383.745,751.649
383.795,751.649
383.845,750.357
383.895,750.357
383.945,749.074
383.995,749.074
384.045,747.783
384.095,747.783
384.145,747.783
384.195,746.5
384.245,746.5
384.295,745.208
384.345,743.925
384.395,743.925
384.445,743.925
384.495,742.633
384.545,741.35
384.595,740.059
384.645,738.775
384.695,738.775
384.745,737.484
384.795,736.201
384.845,736.201
384.895,734.918
384.945,733.626
384.995,732.343
385.045,731.051
385.095,728.485
385.145,728.485
385.195,728.485
385.245,727.194
385.295,727.194
385.345,725.911
385.395,725.911
385.445,724.619
385.495,724.619
385.545,723.336
385.595,723.336
385.645,722.053
385.695,722.053
385.745,722.053
385.795,720.761
385.845,719.479
385.895,718.195
385.945,718.195
385.995,716.904
386.045,716.904
386.095,715.621
386.145,715.621
386.195,715.621
386.245,714.338
386.295,713.046
386.345,713.046
386.395,711.763
386.445,710.48
386.495,710.48
386.545,709.188
386.595,709.188
386.645,707.905
386.695,706.623
386.745,705.339
386.795,704.048
386.845,704.048
386.895,701.482
386.945,700.19
386.995,700.19
387.045,698.907
387.095,697.624
387.145,697.624
387.195,696.341
387.245,695.049
387.295,695.049
387.345,693.766
387.395,695.049
387.445,693.766
387.495,692.483
387.545,692.483
387.595,691.2
387.645,691.2
387.695,688.625
387.745,688.625
387.795,687.343
387.845,687.343
387.895,686.06
387.945,684.777
387.995,684.777
388.045,684.777
388.095,683.485
388.145,683.485
388.195,683.485
388.245,682.202
388.295,680.919
388.345,679.636
388.395,679.636
388.445,679.636
388.495,678.353
388.545,677.07
388.595,677.07
388.645,675.787
388.695,674.495
388.745,673.212
388.795,673.212
388.845,671.929
388.895,671.929
388.945,670.646
388.995,670.646
389.045,669.363
389.095,668.08
389.145,666.789
389.195,665.505
389.245,665.505
389.295,664.223
389.345,664.223
389.395,662.939
389.445,661.657
389.495,660.374
389.545,660.374
389.595,659.091
389.645,657.808
389.695,656.524
389.745,655.242
389.795,655.242
389.845,653.958
389.895,653.958
389.945,652.676
389.995,652.676
390.045,652.676
390.095,651.393
390.145,650.109
390.195,650.109
390.245,648.827
390.295,648.827
390.345,647.543
390.395,647.543
390.445,646.261
390.495,646.261
390.545,646.261
390.595,644.978
390.645,643.694
390.695,643.694
390.745,641.12
390.795,641.12
390.845,639.837
390.895,639.837
390.945,638.554
390.995,638.554
391.045,637.271
391.095,637.271
391.145,634.713
391.195,634.713
